id,year,name,abbreviated_name,type,international_or_national,website,hq_location,year_founded,year_closed,countries_of_operation_count,sector,religious_or_secular,religion,red_cross_code_of_conduct_signatory,chs_member,interaction_member,icva_member,staff,staff_imputed,natl,natl_imputed,intl,intl_imputed,percent_intl,ope_approx_usd,ope_imputed,ope/staff,ope_inflation_adjusted,ope_original_currency,humexp_approx_usd,humexp_imputed,humexp_inflation_adjusted
7165,2022,PUBLIC ORGANIZATION GOSTYNETS,NA,NNGO,NA,http://www.gostynets.org.ua/,Ukraine,2008,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7159,2022,Public organization ?Ob?yednannya Toloka?,NA,NNGO,NA,https://toloka.org.ua/,Ukraine,2012,NA,1,NA,NA,NA,NA,NA,NA,NA,20,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7160,2022,Public organization ?Ruka myloserdya?,NA,NNGO,NA,http://rukamyloserdya.org.ua/en/,Ukraine,2000,NA,1,NA,NA,NA,NA,NA,NA,NA,50,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3637,2022,Pujehun Youth for Development,NA,NNGO,National,NA,Sierra Leone,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6141,2022,PULSE Bangladesh,PULSE,NNGO,NA,www.pulsebd.org,Bangladesh,2008,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1674,2022,Pump Aid Zim,NA,NNGO,National,https://pumpaid.org,Zimbabwe,1998,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3638,2022,Punjab Rural Support Programme,PRSP,NNGO,National,http://www.prsp.org.pk/Home/Home.aspx,Pakistan,1997,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3639,2022,Puntland Development Organization,PDO,NNGO,National,https://pdosomalia.wordpress.com/about/,Somalia,2006,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4659,2022,Puntland Development Research Center,PDRC,NNGO,National,https://pdrcsomalia.org,Somalia,1999,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3640,2022,Puntland Environmental Protection Association,PUNEPA,NNGO,National,NA,Somalia,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5265,2019,Puntland Youth and Social Development Association,PSA,NNGO,NA,https://www.psasom.org/,Somalia,2002,NA,1,NA,NA,NA,NA,NA,NA,NA,30,A,30,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1675,2022,Punto di Fraternità (PdF),NA,NNGO,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5541,2022,Pyi Gyi Khin,PGK,NNGO,NA,www.pgkmyanmar.org,Myanmar,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5587,2022,Pyin Nyar Tha Hla,PNTH,NNGO,NA,NA,Myanmar,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5568,2022,Pyoe Development Organization,NA,NNGO,NA,NA,Myanmar,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6471,2022,QMP,NA,NNGO,NA,NA,Central African Republic,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2885,2022,Qoys Daryeel Family Care Organization,QD Family Care,NNGO,National,http://qdfamilycare.org/,Somalia,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2842,2022,Quindío Con Corazón Corporación Cívica,NA,NNGO,National,http://www.quindioconcorazon.org/,Colombia,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6157,2022,Qutaifeh Health Charity,NA,NNGO,NA,NA,Syrian Arab Republic,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3645,2022,Racines,NA,NNGO,National,NA,Benin,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5542,2022,Radanar Ayar Rural Development Association,RDA,NNGO,NA,NA,Myanmar,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2607,2022,Radio Bakhita,NA,NNGO,National,NA,South Sudan,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6148,2022,Radio Naf,RN,NNGO,NA,www.radionaf.com,Bangladesh,2012,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5781,2022,Raeduun for Sustainable Development,RSD,NNGO,NA,https://raeduun.org/en/,Yemen,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7084,2022,Rahma Hospital,RH,NNGO,NA,http://www.rahmahospital.org,Lebanon,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3648,2022,Rahnawardan Education and Community Centre,NA,NNGO,National,NA,Afghanistan,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4898,2022,Rahyab Cultural Social Honorable Organization,RCSHO,NNGO,National,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5588,2022,Rainbow Women and Children Foundation,RWACF,NNGO,NA,NA,Myanmar,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5394,2022,Raisons Africaines,RAAF,NNGO,NA,NA,Democratic Republic of Congo,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6142,2022,Rakhaing Development Foundation,RDF,NNGO,NA,https://rdfbd.org,Bangladesh,1993,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5643,2022,Rakhine Thahaya Association,RTA,NNGO,NA,NA,Myanmar,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6850,2022,"Ramon Aboitiz Foundation, Inc.",RAFI,NNGO,NA,https://rafi.org.ph,Philippines,1966,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6791,2022,Ramz Development Foundation,RFD,NNGO,NA,https://www.rdfyemen.org/en_US/,Yemen,2016,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6143,2022,Rangpur Dinajpur Rural Services,RDRS,NNGO,NA,https://rdrsbangladesh.org,Bangladesh,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5889,2022,RAO,NA,NNGO,NA,NA,South Sudan,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1687,2022,Rasawad Welfare Association,RAWA,NNGO,NA,NA,Somalia,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5567,2022,Ratana Metta Organization,NA,NNGO,NA,NA,Myanmar,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5938,2022,Rawabi al-Nahdah Development Foundation,RADF,NNGO,NA,www.radf-y.org,Yemen,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6017,2020,Raymah Foundation for Development and Humanitarian Response,RFDH,NNGO,NA,https://rfdh.org,Yemen,2018,NA,1,NA,NA,NA,NA,NA,NA,NA,31,A,31,A,NA,NA,NA,206100,A,6648.39,233088,NA,NA,NA,NA
6403,2022,RAYS,NA,NNGO,NA,NA,Somalia,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7096,2022,Razi Social Development Organization,RSDO,NNGO,NA,NA,Afghanistan,2008,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7096,2022,Razi Social Development Organization,RSDO,NNGO,NA,NA,Afghanistan,2008,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1692,2022,RDN,NA,NNGO,NA,NA,Sudan,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5793,2020,Reach Out,REO,NNGO,NA,www.reachoutcameroon.org,Cameroon,1996,NA,1,NA,NA,NA,NA,NA,NA,NA,72,A,72,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6173,2022,Reaching People in Need,RPN,NNGO,NA,NA,Bangladesh,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4409,2022,Rebirth Charity Organisation,NA,NNGO,National,NA,"Iran, Islamic Republic of",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1694,2022,RECOFTC,NA,NNGO,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4853,2022,Reconstruction Agency of Hindokosh,RAH,NNGO,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3655,2022,Reconstruction and Social Service for Afghanistan Organization,RSSAO,NNGO,National,www.rssao.org.af,Afghanistan,1990,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3656,2022,Red de Concejos Comunitarios del Pacífico Sur,RECOMPAS,NNGO,National,https://recompas.org,Colombia,2003,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6703,2022,Red de Mujeres Chaparralunas por la Paz,NA,NNGO,NA,NA,Colombia,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6681,2022,Red de Mujeres Víctimas y Profesionales,NA,NNGO,NA,NA,Colombia,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1695,2022,Red de Municipalidades Rurales del Perú,NA,NNGO,National,NA,Peru,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1696,2022,Red Departamental de Mujeres Chocoanas,NA,NNGO,National,http://www.rdemucho.org/,Colombia,1992,NA,1,Women,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6704,2022,Red Nacional de Mujeres,NA,NNGO,NA,NA,Colombia,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7048,2022,Reformist's Social Welfare Development Organization,WORDS,NNGO,NA,https://words.org.pk,Pakistan,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4191,2022,Refugee and Migration Services in Albania,NA,NNGO,National,NA,Albania,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4708,2022,Refugee Children and Vulnerable Citizens,RCVC,NNGO,National,https://rcvc.weebly.com,Tajikistan,1996,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4455,2020,Refugee Consortium of Kenya,RCK,NNGO,National,https://www.rckkenya.org,Kenya,1998,NA,1,NA,NA,NA,NA,NA,NA,NA,59,A,59,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4201,2022,Refugee Egypt,NA,NNGO,National,NA,Egypt,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4309,2022,Refugee Rights Association,NA,NNGO,National,NA,Cyprus,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4623,2022,Refugee Social Services,RSS,NNGO,National,https://refugeesocialservices.co.za,South Africa,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4843,2022,Rehabilitation and Development Organization,RDO,NNGO,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1732,2022,Rehabilitation and Welfare Development Organization for Afghanistan,RWDOA,NNGO,National,http://www.rwdoa.org.af,Afghanistan,2009,NA,1,NA,Secular,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4896,2017,Rehabilitation Association and Agriculture Development for Afghanistan,RAADA,NNGO,National,https://raada.org.af,Afghanistan,2002,NA,1,Livelihoods,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239040,A,5085.96,285440,NA,NA,NA,NA
6197,2022,Rehabilitation Centre for Prostitutes and Rootless Children,PARC,NNGO,NA,https://www.parcbd.org,Bangladesh,2003,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4411,2022,"Rehabilitation, Education and Community Health",REACH,NNGO,National,http://www.reach-iraq.org,Iraq,1995,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1701,2022,Relawan untuk Orang dan Alam,ROA,NNGO,National,https://www.roa.or.id,Indonesia,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1702,2022,Reledev Australia Limited,NA,NNGO,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5937,2022,Relief and Development Peer Foundation,RDP,NNGO,NA,www.rdpf.org,Yemen,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6037,2022,Relief and Mediation Corps,REMCO,NNGO,NA,https://reliefandmediation.org/,Sudan,2004,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7095,2022,Relief Humanitarian Development Organization,RHRDO,NNGO,NA,https://relief-humanitarian-development.business.site,Afghanistan,2014,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4899,2022,Relief Organization for Rehabilitation of Afghanistan,RORA,NNGO,National,http://rora-af.org,Afghanistan,2008,NA,1,NA,Secular,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3663,2022,Relief to Developement Society,NA,NNGO,National,NA,Tanzania,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4458,2022,"Relief, Reconstruction and Development Organization",RRDO,NNGO,National,http://www.rr-do.org,Kenya,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5569,2022,Religion for Peace in Myanmar,RFP,NNGO,NA,www.rfpmm.org,Myanmar,2012,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3665,2022,Renaissance Santé Bouaké,RSB,NNGO,National,https://www.ongrsb.org/,Cote D'Ivoire,1993,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3666,2022,Renewable Energy Association Myanmar,REAM,NNGO,National,https://www.reamyanmar.org,Myanmar,1995,NA,1,NA,NA,NA,NA,NA,NA,NA,3,A,3,A,NA,NA,NA,9520,A,3173.33,9520,NA,NA,NA,NA
5710,2022,Representative of Ninewah Voluntary for Displacement Organization,RNVDO,NNGO,NA,NA,Iraq,2004,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3668,2022,Reproductive and Child Health Alliance,NA,NNGO,National,NA,Cambodia,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6011,2022,Resalah Foundation for Social and Cultural Development,RFSCD,NNGO,NA,NA,Yemen,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6765,2022,Resalty Foundation for Woman Development,NA,NNGO,NA,https://www.resaltydev.org/en/,Yemen,2010,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2871,2022,Rescate Garsa,NA,NNGO,National,http://www.rescategarsa.org/,Colombia,NA,NA,1,Health,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1706,2022,Rescue South Africa,NA,NNGO,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7052,2022,Research & Development Foundation,RDF,NNGO,NA,https://rdfoundation.org.pk,Pakistan,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4231,2022,Research Initiatives Bangladesh,RIB,NNGO,National,https://www.rib-bangladesh.org,Bangladesh,2002,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6174,2022,"Research, Training & Management International",RTMI,NNGO,NA,https://www.rtm-international.org/index/,Bangladesh,1994,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4194,2022,Réseau Algérien pour la Défense des Droits de l'Enfant,NA,NNGO,National,NA,Algeria,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3673,2022,Réseau d'Appui ? Formation aux Initiatives d'Autopromotion,NA,NNGO,National,NA,Togo,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1707,2022,Réseau des centres de documentation pour la solidarité internationale,RITIMO,NNGO,NA,http://www.ritimo.org,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1708,2022,Réseau des Entrepreneurs Solidaires,NA,NNGO,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5403,2022,Réseau des Jeunes pour le Progrès integral,RJPI-ASBL,NNGO,NA,NA,DR Congo,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5965,2022,"Réseau d?Action, de Partages et de Solidarité pour le Développement",RAPS,NNGO,NA,www.raps-tchad.org,Chad,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1709,2022,Réseau Foi et justice Afrique-Europe,NA,NNGO,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3677,2022,Réseau Nationaldes Associations des positif du Congo,RENAPC,NNGO,National,NA,Congo,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3678,2022,Resguardo Indígena Chimila de Issa Oristunna,NA,NNGO,National,NA,Colombia,2020,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3680,2022,Resguardo Indígena Triunfo Cristal Páez,NA,NNGO,National,NA,Colombia,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1710,2022,Resident Coordinators Support Office,NA,NNGO,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6337,2022,Resource Center of Non-Governmental Organizations,NGORC,NNGO,NA,http://www.ngorc.net/en/,Bulgaria,1998,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1712,2022,Resource Conflict Institute,RECONCILE,NNGO,National,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6145,2022,Resource Integration Centre,RIC,NNGO,NA,www.ric-bd.org,Bangladesh,1981,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6022,2022,Response MENA for Human Relief and Development,RMENA,NNGO,NA,NA,Yemen,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6930,2022,Responsible Citizens,RC,NNGO,NA,http://responsiblecitizens.org/en/home/,Ukraine,2014,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6762,2022,Responsiveness for Relief and Development,RFD,NNGO,NA,https://rrdf.org,Yemen,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5670,2022,Restoration of Hope Initiative,ROHI,NNGO,NA,NA,Nigeria,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4422,2022,Resurrecting Iraqi People Center,RIPC,NNGO,National,NA,Iraq,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3688,2022,REVS DANO,NA,NNGO,National,NA,Burkina Faso,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3687,2022,REVS Plus,NA,NNGO,National,www.revsplus.org,Burkina Faso,1997,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1718,2022,Riamiriam Karamoja (Network of Civil Society Organizations),NA,NNGO,National,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1688,2022,Ricerca e Cooperazione,RC,NNGO,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7156,2022,Ridnya,CFR,NNGO,NA,https://www.ridnya.org.ua/,Ukraine,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,4,A,4,A,NA,NA,NA,893237,A,223309.25,893237,NA,622558,A,622558
1719,2022,Rift Valley Children and Women Development,RCWD,NNGO,National,NA,Ethiopia,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5485,2022,Rift Valley Children and Women Development Organization,RCWDO,NNGO,NA,NA,Ethiopia,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6328,2020,Right to Protection,R2P,NNGO,NA,https://r2p.org.ua/en/vision/,Ukraine,2001,NA,1,NA,NA,NA,NA,NA,NA,NA,156,A,156,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1720,2022,Rights and Resources Group,RRI,NNGO,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
